A
A
A
A
A
A
A
A
M
M
M
A
A
A
A
A
M
A
A
A
A
A
A
A
A
A
A
M
M
A
A
M
M
A
M
M
A
A
A
A
A
A
A
A
A
A
A
A
M
A
A
A
M
M
A
A
A
A
A
A
A
A
M
M
M
A
M
M
A
A
A
A
A
A
A
M
A
A
A
A
A
A
A
A
M
A
A
M
M
M
M
M
M
A
A
A
A
A
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
A
M
M
M
M
M
M
M
M
M
M
M
M
M
B
B
B
M
M
B
B
B
B
B
M
M
M
M
M
M
M
M
M
M
B
B
M
M
B
M
B
B
B
B
B
B
B
B
M
M
M
M
B
B
B
B
B
B
B
B
B
B
M
B
M
M
M
B
M
B
B
B
B
B
B
B
B
B
B
M
M
M
M
B
M
M
M
B
B
B
B
B
B
B
M
M
B
B
B
B
M
M
M
B
B
B
B
B
B
B
M
M
M
M
M
M
M
M
M
M
M
B
B
M
A
A
A
M
M
M
M
B
B
M
M
M
M
M
B
B
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
A
A
A
M
M
M
M
M
M
M
A
A
A
A
A
A
M
A
M
M
M
M
M
A
M
M
M
M
M
A
A
M
M
M
A
A
M
A
A
A
A
A
A
A
A
A
A
M
M
A
A
A
A
M
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
M
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
M
A
A
A
M
M
M
A
A
A
A
A
A
A
A
A
A
A
M
A
A
A
A
A
M
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
M
M
M
M
M
A
A
A
A
A
A
M
M
A
A
M
A
A
M
M
A
M
A
M
M
M
B
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
A
A
M
M
M
M
M
M
M
M
M
M
M
M
M
B
M
M
B
B
B
B
B
M
M
B
B
B
B
B
B
M
B
B
B
M
M
M
A
A
M
M
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
M
B
M
B
B
B
B
B
B
B
B
M
B
B
B
B
B
B
B
M
M
M
M
M
M
M
M
M
M
M
B
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
A
A
M
B
M
M
M
M
M
M
M
B
B
B
B
M
B
B
M
M
M
M
M
M
B
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
A
A
A
M
M
M
M
M
A
M
M
M
M
M
M
M
M
M
A
M
M
M
M
M
M
M
M
M
A
A
M
M
M
M
M
A
A
A
A
M
A
A
A
A
A
A
M
M
A
A
A
A
A
M
A
A
A
A
A
A
M
M
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
M
A
A
M
M
A
A
A
A
M
M
A
A
A
A
A
A
M
M
M
A
A
A
A
A
A
A
A
A
M
M
A
A
A
A
A
A
A
A
M
M
M
A
M
A
A
A
M
A
M
M
A
A
A
A
A
A
A
M
A
M
M
M
M
M
M
M
A
M
M
A
A
A
A
A
A
M
M
M
M
A
M
M
M
M
M
M
M
A
M
M
M
M
A
A
A
M
M
M
A
M
M
M
M
A
A
M
M
M
B
B
B
B
B
B
B
B
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
M
B
B
B
B
B
B
M
M
B
B
B
B
B
M
M
M
M
M
M
M
M
B
B
B
B
B
B
M
M
M
M
A
A
A
A
A
M
B
M
B
B
B
B
B
B
M
M
M
M
M
M
M
M
M
M
M
B
B
B
M
M
M
A
M
A
A
A
M
B
M
M
M
M
M
M
M
